watch_id,user_id,show_id,watch_date,start_time,end_time,duration_watched,device
765,24,s40,2024-03-25,6:54 AM,9:14 AM,2.33,Laptop
766,95,s38,2025-02-04,3:07 AM,6:30 AM,3.38,Mobile
767,65,s29,2024-03-20,12:44 AM,1:58 AM,1.23,Tablet
768,19,s155,2025-10-03,10:00 PM,1:11 AM,3.18,Laptop
769,48,s93,2025-05-14,4:28 AM,7:22 AM,2.9,Mobile
770,95,s159,2024-01-16,5:25 PM,8:00 PM,2.58,Tablet
771,97,s177,2024-05-06,4:36 AM,5:36 AM,1,Tablet
772,60,s88,2024-03-25,6:52 PM,8:42 PM,1.83,Tablet
773,88,s85,2024-08-27,9:36 PM,11:32 PM,1.93,Mobile
774,41,s85,2024-10-04,6:24 AM,7:29 AM,1.08,TV
775,41,s114,2024-10-25,2:10 PM,6:00 PM,3.83,Tablet
776,57,s84,2024-08-14,2:19 AM,6:13 AM,3.9,Mobile
777,7,s157,2025-05-27,4:05 PM,5:38 PM,1.55,Tablet
778,66,s47,2025-06-06,1:26 AM,5:18 AM,3.87,Tablet
779,8,s83,2024-02-04,11:00 AM,1:39 PM,2.65,TV
780,51,s109,2024-05-03,2:23 PM,5:39 PM,3.27,Mobile
781,82,s34,2025-06-11,12:50 AM,2:05 AM,1.25,Tablet
782,74,s90,2024-06-09,4:41 AM,7:23 AM,2.7,TV
783,31,s21,2024-08-24,6:32 PM,10:21 PM,3.82,Tablet
784,52,s58,2024-08-12,8:14 AM,11:45 AM,3.52,TV
785,9,s166,2025-05-28,5:01 PM,8:05 PM,3.07,Laptop
786,43,s162,2024-02-14,12:33 PM,2:08 PM,1.58,Tablet
787,57,s25,2025-01-15,10:39 AM,1:48 PM,3.15,TV
788,2,s174,2025-02-08,10:59 PM,2:23 AM,3.4,TV
789,18,s126,2025-04-09,10:25 PM,2:09 AM,3.73,TV
790,81,s119,2024-05-27,10:12 PM,12:15 AM,2.05,TV
791,44,s123,2025-02-05,3:29 AM,5:49 AM,2.33,Laptop
792,21,s158,2025-10-19,10:11 AM,12:37 PM,2.43,Mobile
793,45,s7,2024-05-27,6:42 PM,9:15 PM,2.55,Tablet
794,92,s173,2024-04-19,9:08 AM,11:49 AM,2.68,Laptop
795,69,s42,2024-02-27,7:38 PM,10:43 PM,3.08,TV
796,88,s49,2025-07-20,11:26 AM,2:05 PM,2.65,Laptop
797,23,s95,2025-04-20,7:56 AM,10:10 AM,2.23,Tablet
798,73,s142,2025-10-29,12:35 PM,1:42 PM,1.12,TV
799,62,s200,2025-03-05,1:56 PM,5:31 PM,3.58,TV
800,57,s36,2025-08-08,4:45 AM,7:40 AM,2.92,Mobile
801,64,s36,2024-09-18,2:19 PM,6:04 PM,3.75,Mobile
802,50,s176,2025-10-23,8:36 PM,11:55 PM,3.32,Laptop
803,82,s34,2025-05-12,1:02 AM,4:57 AM,3.92,TV
804,79,s7,2025-04-21,11:00 AM,2:55 PM,3.92,Mobile
805,24,s166,2024-11-07,8:41 AM,11:33 AM,2.87,Mobile
806,19,s36,2025-04-16,11:55 PM,2:24 AM,2.48,Tablet
807,41,s127,2025-09-19,11:03 PM,1:32 AM,2.48,Tablet
808,73,s176,2025-05-02,7:31 AM,11:18 AM,3.78,Laptop
809,49,s61,2024-06-24,4:49 PM,7:41 PM,2.87,TV
810,29,s199,2025-10-09,11:32 AM,1:34 PM,2.03,TV
811,86,s128,2025-02-27,9:09 AM,12:24 PM,3.25,TV
812,87,s69,2024-02-05,4:19 PM,7:57 PM,3.63,Laptop
813,33,s44,2025-08-14,8:28 PM,11:52 PM,3.4,Mobile
814,16,s67,2025-07-10,9:47 AM,12:27 PM,2.67,Laptop
815,15,s111,2024-03-09,4:00 PM,5:13 PM,1.22,Mobile
816,20,s155,2024-11-20,7:38 PM,10:27 PM,2.82,TV
817,73,s22,2025-08-29,2:46 PM,4:35 PM,1.82,Tablet
818,91,s82,2024-05-15,3:26 AM,6:04 AM,2.63,Tablet
819,52,s21,2025-10-09,9:01 AM,11:43 AM,2.7,Laptop
820,50,s13,2025-03-17,2:00 AM,3:27 AM,1.45,Laptop
821,19,s172,2025-04-05,12:53 AM,3:17 AM,2.4,Tablet
822,75,s73,2025-07-18,12:53 PM,3:31 PM,2.63,Mobile
823,9,s84,2024-08-30,11:36 PM,3:17 AM,3.68,TV
824,34,s176,2024-09-06,1:37 PM,4:43 PM,3.1,Tablet
825,72,s19,2025-10-27,2:27 PM,5:20 PM,2.88,Tablet
826,28,s150,2025-08-01,9:42 AM,11:33 AM,1.85,Tablet
827,41,s5,2025-08-14,2:17 PM,6:09 PM,3.87,TV
828,96,s157,2024-09-22,11:16 PM,1:27 AM,2.18,Mobile
829,1,s11,2025-01-20,10:34 PM,1:59 AM,3.42,TV
830,30,s144,2025-05-30,11:10 AM,3:02 PM,3.87,Tablet
831,70,s141,2024-09-23,10:25 PM,12:04 AM,1.65,Mobile
832,31,s75,2024-03-13,6:08 PM,7:16 PM,1.13,Mobile
833,89,s194,2025-02-09,12:15 PM,4:13 PM,3.97,TV
834,83,s97,2024-04-22,1:24 AM,3:48 AM,2.4,Laptop
835,55,s128,2024-04-16,2:11 AM,4:49 AM,2.63,TV
836,61,s22,2025-10-31,1:03 AM,3:19 AM,2.27,Laptop
837,41,s109,2024-04-16,10:47 AM,1:11 PM,2.4,Mobile
838,43,s167,2024-11-12,1:01 PM,4:17 PM,3.27,Laptop
839,39,s2,2025-03-15,7:03 PM,10:30 PM,3.45,TV
840,89,s129,2025-10-31,6:19 PM,9:35 PM,3.27,Mobile
841,35,s104,2024-12-06,4:11 PM,6:19 PM,2.13,Mobile
842,69,s106,2025-07-12,1:50 PM,4:16 PM,2.43,TV
843,23,s55,2024-10-07,2:01 AM,5:48 AM,3.78,Mobile
844,80,s125,2024-03-15,12:17 AM,2:38 AM,2.35,Mobile
845,97,s128,2024-03-11,2:58 PM,5:30 PM,2.53,Tablet
846,18,s68,2024-05-16,2:25 PM,3:40 PM,1.25,Tablet
847,99,s99,2025-05-26,11:48 AM,3:32 PM,3.73,Mobile
848,17,s42,2025-09-18,6:08 PM,9:03 PM,2.92,Laptop
849,70,s93,2024-07-19,5:08 PM,8:13 PM,3.08,TV
850,93,s125,2025-08-09,2:25 PM,4:18 PM,1.88,Tablet
851,21,s106,2024-12-27,6:55 AM,8:35 AM,1.67,Mobile
852,60,s52,2025-01-30,9:24 AM,11:03 AM,1.65,Mobile
853,1,s55,2024-02-05,9:39 AM,11:47 AM,2.13,Laptop
854,47,s27,2025-04-10,7:57 AM,10:16 AM,2.32,Tablet
855,46,s89,2025-05-06,4:38 PM,8:33 PM,3.92,Tablet
856,90,s51,2025-07-08,5:57 AM,8:03 AM,2.1,Tablet
857,28,s105,2025-09-20,2:41 PM,5:59 PM,3.3,Tablet
858,79,s26,2025-08-17,12:43 AM,2:15 AM,1.53,Tablet
859,63,s168,2024-12-03,6:10 PM,7:20 PM,1.17,Laptop
860,97,s1,2024-07-17,6:09 PM,8:13 PM,2.07,Laptop
861,1,s136,2024-11-13,2:21 PM,5:48 PM,3.45,Tablet
862,17,s51,2024-04-24,3:24 AM,5:13 AM,1.82,Tablet
863,34,s27,2024-11-05,6:45 AM,8:21 AM,1.6,Mobile
864,23,s163,2024-02-25,7:17 PM,10:35 PM,3.3,TV
865,63,s101,2025-04-03,1:26 AM,3:42 AM,2.27,Mobile
866,77,s166,2025-01-28,12:27 AM,2:46 AM,2.32,TV
867,18,s65,2025-06-23,6:40 AM,8:42 AM,2.03,Mobile
868,4,s168,2025-01-21,5:47 PM,8:27 PM,2.67,TV
869,66,s188,2025-07-16,8:27 AM,11:26 AM,2.98,Mobile
870,37,s110,2024-12-30,3:03 PM,6:09 PM,3.1,Mobile
871,52,s191,2024-03-16,4:30 PM,7:28 PM,2.97,Mobile
872,98,s9,2024-07-07,11:12 PM,2:02 AM,2.83,TV
873,29,s170,2024-11-26,12:03 PM,2:52 PM,2.82,Mobile
874,9,s158,2024-03-13,8:49 AM,11:22 AM,2.55,Laptop
875,44,s197,2024-09-01,9:51 PM,11:20 PM,1.48,Laptop
876,23,s89,2025-06-25,2:25 AM,5:44 AM,3.32,Mobile
877,22,s128,2025-08-30,7:13 AM,8:20 AM,1.12,TV
878,65,s123,2024-09-02,2:54 PM,5:10 PM,2.27,Mobile
879,17,s148,2025-01-05,11:57 PM,2:36 AM,2.65,Mobile
880,3,s139,2025-07-15,5:08 PM,8:06 PM,2.97,TV
881,80,s40,2025-07-21,2:58 AM,6:12 AM,3.23,Tablet
882,63,s24,2024-10-07,6:14 PM,8:31 PM,2.28,Mobile
883,18,s65,2025-06-13,7:31 AM,9:59 AM,2.47,TV
884,57,s142,2024-07-18,1:23 PM,4:45 PM,3.37,Laptop
885,65,s100,2025-02-07,2:31 PM,6:11 PM,3.67,Tablet
886,84,s97,2025-09-16,4:14 AM,7:27 AM,3.22,Mobile
887,43,s65,2024-04-11,12:43 AM,3:59 AM,3.27,TV
888,87,s125,2024-01-31,4:22 AM,7:57 AM,3.58,Laptop
889,27,s55,2024-06-27,9:56 AM,1:19 PM,3.38,Laptop
890,86,s162,2024-07-13,12:26 AM,1:49 AM,1.38,TV
891,31,s150,2025-02-27,10:38 AM,12:33 PM,1.92,Tablet
892,35,s90,2024-07-06,5:41 AM,8:58 AM,3.28,Laptop
893,98,s151,2025-03-20,5:40 AM,9:20 AM,3.67,Mobile
894,93,s132,2025-10-16,12:27 AM,4:02 AM,3.58,Laptop
895,40,s123,2024-07-09,5:07 PM,8:39 PM,3.53,Mobile
896,25,s106,2025-06-15,11:04 AM,2:34 PM,3.5,Tablet
897,47,s15,2025-05-22,1:42 AM,5:14 AM,3.53,Mobile
898,20,s32,2025-04-11,11:02 PM,2:48 AM,3.77,Laptop
899,53,s24,2025-03-05,2:45 AM,5:31 AM,2.77,Laptop
900,61,s167,2025-08-26,2:24 PM,6:07 PM,3.72,Laptop
901,1,s108,2025-05-10,9:14 PM,10:57 PM,1.72,Mobile
902,96,s94,2024-10-26,12:29 PM,3:35 PM,3.1,TV
903,31,s125,2025-01-18,7:01 AM,8:31 AM,1.5,TV
904,60,s48,2025-07-18,9:48 PM,12:32 AM,2.73,Mobile
905,62,s118,2025-04-13,10:25 AM,12:08 PM,1.72,Mobile
906,75,s122,2025-06-15,4:00 AM,7:31 AM,3.52,TV
907,35,s125,2025-05-17,5:04 PM,6:04 PM,1,Tablet
908,38,s44,2024-02-23,12:46 PM,1:59 PM,1.22,Tablet
909,25,s74,2024-05-20,5:15 PM,6:38 PM,1.38,TV
910,61,s169,2024-03-27,10:06 PM,1:57 AM,3.85,Tablet
911,30,s67,2025-04-12,10:28 AM,1:55 PM,3.45,Mobile
912,52,s121,2024-01-21,3:48 PM,6:48 PM,3,TV
913,89,s30,2024-09-23,12:42 PM,3:04 PM,2.37,Tablet
914,72,s41,2024-01-02,9:28 PM,11:50 PM,2.37,Laptop
915,41,s184,2025-03-04,9:06 AM,11:23 AM,2.28,Tablet
916,20,s3,2024-08-27,12:40 PM,2:04 PM,1.4,Tablet
917,68,s107,2024-10-22,4:48 AM,6:14 AM,1.43,TV
918,64,s163,2024-02-14,6:45 AM,10:14 AM,3.48,Mobile
919,50,s20,2024-11-19,12:25 AM,4:15 AM,3.83,Mobile
920,37,s23,2024-03-16,7:39 AM,9:29 AM,1.83,Laptop
921,33,s30,2025-01-20,10:57 AM,1:33 PM,2.6,Laptop
922,16,s66,2025-05-16,12:30 PM,3:16 PM,2.77,TV
923,46,s151,2024-01-27,8:37 PM,12:26 AM,3.82,Mobile
924,59,s171,2024-11-19,10:36 PM,2:30 AM,3.9,Mobile
925,16,s164,2025-01-06,4:11 PM,6:33 PM,2.37,Mobile
926,44,s86,2025-03-21,1:10 AM,4:25 AM,3.25,TV
927,29,s66,2025-05-07,3:41 AM,7:22 AM,3.68,TV
928,59,s88,2024-06-02,10:17 AM,1:45 PM,3.47,Mobile
929,15,s149,2024-06-07,12:27 PM,3:36 PM,3.15,TV
930,86,s24,2025-05-16,6:58 PM,9:19 PM,2.35,TV
931,84,s44,2024-02-09,4:23 AM,8:18 AM,3.92,TV
932,21,s142,2025-05-28,9:06 AM,11:54 AM,2.8,Mobile
933,33,s169,2025-05-28,1:25 AM,4:40 AM,3.25,Mobile
934,69,s112,2025-03-09,12:14 PM,3:53 PM,3.65,TV
935,19,s156,2024-08-17,8:12 AM,10:18 AM,2.1,TV
936,84,s165,2024-03-02,9:11 AM,12:46 PM,3.58,Laptop
937,74,s95,2024-03-14,3:55 PM,5:21 PM,1.43,Tablet
938,56,s23,2024-10-07,6:12 AM,9:46 AM,3.57,Laptop
939,84,s41,2025-05-19,9:39 PM,12:00 AM,2.35,Laptop
940,28,s42,2025-06-01,6:44 AM,9:29 AM,2.75,TV
941,39,s75,2025-06-09,8:01 AM,10:50 AM,2.82,Tablet
942,28,s128,2025-03-03,5:14 AM,7:18 AM,2.07,Laptop
943,43,s72,2024-05-06,3:13 AM,4:17 AM,1.07,Laptop
944,61,s37,2024-04-20,6:09 AM,8:23 AM,2.23,Laptop
945,3,s161,2025-08-09,7:59 PM,11:30 PM,3.52,TV
946,75,s73,2024-09-30,9:47 PM,12:31 AM,2.73,Tablet
947,58,s140,2024-07-01,5:38 AM,9:23 AM,3.75,Laptop
948,31,s144,2024-10-01,1:04 PM,2:53 PM,1.82,Laptop
949,25,s64,2024-07-19,8:39 PM,12:27 AM,3.8,TV
950,39,s185,2025-04-22,3:28 AM,6:24 AM,2.93,Laptop
951,75,s152,2025-09-21,9:47 AM,1:38 PM,3.85,TV
952,86,s108,2025-08-12,7:41 AM,9:55 AM,2.23,Laptop
953,52,s70,2025-01-06,3:57 AM,6:28 AM,2.52,Tablet
954,83,s148,2025-09-30,12:38 PM,3:24 PM,2.77,TV
955,80,s32,2024-06-29,2:29 AM,4:53 AM,2.4,TV
956,26,s90,2025-08-11,10:54 AM,2:26 PM,3.53,Tablet
957,3,s7,2024-02-25,5:13 PM,7:59 PM,2.77,TV
958,57,s198,2024-02-08,1:50 PM,5:18 PM,3.47,Mobile
959,52,s181,2025-09-16,12:14 PM,3:37 PM,3.38,Laptop
960,63,s65,2025-10-03,11:25 AM,1:03 PM,1.63,TV
961,32,s85,2024-10-07,3:06 PM,5:49 PM,2.72,TV
962,41,s29,2024-05-06,8:32 PM,10:54 PM,2.37,Mobile
963,32,s97,2024-02-19,9:59 PM,12:39 AM,2.67,Laptop
964,41,s90,2025-07-01,11:31 PM,3:05 AM,3.57,Mobile
965,8,s49,2024-11-27,8:23 AM,11:35 AM,3.2,Tablet
966,12,s195,2025-01-16,9:51 AM,11:39 AM,1.8,Tablet
967,17,s66,2024-05-31,11:27 AM,1:18 PM,1.85,Tablet
968,69,s129,2024-08-24,6:03 AM,9:36 AM,3.55,TV
969,58,s78,2024-11-28,4:31 AM,5:36 AM,1.08,TV
970,41,s114,2025-03-31,1:12 PM,3:49 PM,2.62,Laptop
971,22,s72,2025-08-01,6:17 AM,7:41 AM,1.4,Laptop
972,69,s4,2024-06-05,1:36 PM,4:32 PM,2.93,TV
973,68,s185,2024-01-12,3:23 PM,4:36 PM,1.22,Mobile
974,70,s23,2024-10-11,8:55 AM,12:54 PM,3.98,TV
975,94,s191,2025-08-23,10:12 PM,1:00 AM,2.8,Mobile
976,43,s71,2025-10-07,8:20 AM,9:53 AM,1.55,Tablet
977,66,s67,2025-09-25,9:49 PM,11:17 PM,1.47,Mobile
978,65,s115,2025-07-19,1:54 PM,3:57 PM,2.05,Tablet
979,77,s106,2025-06-12,9:21 AM,1:16 PM,3.92,Mobile
980,35,s101,2025-10-22,3:41 AM,5:32 AM,1.85,Laptop
981,97,s140,2024-12-20,7:50 AM,11:34 AM,3.73,Tablet
982,96,s37,2025-09-06,11:08 AM,1:09 PM,2.02,TV
983,96,s94,2024-07-04,1:54 AM,4:53 AM,2.98,Mobile
984,72,s81,2025-06-14,11:08 AM,3:01 PM,3.88,TV
985,10,s134,2024-09-30,11:57 PM,1:45 AM,1.8,TV
986,45,s2,2025-01-10,1:17 AM,2:58 AM,1.68,Mobile
987,54,s191,2025-03-06,6:08 AM,8:02 AM,1.9,Laptop
988,31,s190,2025-01-28,11:18 PM,1:50 AM,2.53,Mobile
989,59,s126,2024-12-06,4:10 AM,6:41 AM,2.52,Mobile
990,11,s140,2024-09-09,3:53 AM,5:33 AM,1.67,TV
991,39,s20,2024-06-27,1:12 PM,5:02 PM,3.83,Tablet
992,73,s139,2024-12-24,4:46 AM,7:03 AM,2.28,TV
993,56,s118,2024-10-16,6:03 PM,9:02 PM,2.98,Mobile
994,67,s169,2025-08-14,2:27 AM,4:35 AM,2.13,Mobile
995,66,s45,2024-11-21,1:01 PM,4:18 PM,3.28,Tablet
996,34,s58,2025-05-28,6:58 AM,9:22 AM,2.4,Tablet
997,56,s42,2024-09-21,10:52 AM,12:41 PM,1.82,TV
998,57,s168,2025-06-14,11:35 PM,3:25 AM,3.83,Laptop
999,22,s33,2025-07-06,11:03 AM,1:59 PM,2.93,Mobile
1000,58,s32,2024-05-22,5:58 AM,9:57 AM,3.98,TV
1001,50,s6,2024-11-23,12:14 AM,1:48 AM,1.57,Laptop
1002,23,s62,2025-06-23,2:42 AM,4:16 AM,1.57,Mobile
1003,93,s123,2025-04-25,2:21 AM,4:11 AM,1.83,Mobile
1004,46,s183,2025-05-22,6:26 AM,8:26 AM,2,TV
1005,96,s200,2025-05-29,5:37 AM,8:16 AM,2.65,TV
1006,30,s145,2025-10-05,12:39 PM,2:45 PM,2.1,Mobile
1007,42,s169,2025-06-02,9:36 AM,10:51 AM,1.25,Tablet
1008,21,s25,2024-10-27,11:23 PM,3:15 AM,3.87,Laptop
1009,35,s127,2024-08-11,11:04 PM,12:06 AM,1.03,Tablet
1010,86,s101,2024-08-18,7:44 PM,11:30 PM,3.77,Mobile
1011,19,s83,2025-01-06,9:17 PM,11:29 PM,2.2,Mobile
1012,99,s182,2025-07-12,9:43 PM,1:22 AM,3.65,Laptop
1013,30,s10,2025-01-23,7:22 PM,10:08 PM,2.77,Mobile
1014,97,s99,2024-03-06,2:56 AM,4:03 AM,1.12,Laptop
1015,2,s45,2024-11-05,11:02 AM,1:30 PM,2.47,Laptop
1016,92,s19,2024-10-14,4:09 PM,8:02 PM,3.88,Laptop
1017,35,s103,2025-09-13,10:10 AM,12:32 PM,2.37,Tablet
1018,95,s59,2024-08-16,5:58 AM,7:22 AM,1.4,Mobile
1019,18,s193,2025-07-04,12:52 AM,3:49 AM,2.95,Laptop
1020,12,s37,2025-03-27,12:22 PM,2:27 PM,2.08,Mobile
1021,69,s32,2025-02-04,6:28 PM,9:46 PM,3.3,TV
1022,74,s11,2025-09-10,1:40 PM,4:03 PM,2.38,Mobile
1023,7,s37,2025-07-03,11:02 AM,1:01 PM,1.98,Mobile
1024,94,s60,2024-04-19,10:58 PM,12:24 AM,1.43,TV
1025,61,s99,2024-08-24,6:17 AM,8:25 AM,2.13,Tablet
1026,88,s4,2024-07-04,1:05 AM,2:45 AM,1.67,Mobile
1027,90,s6,2025-03-05,1:45 AM,4:37 AM,2.87,Tablet
1028,57,s117,2024-11-14,11:09 AM,1:56 PM,2.78,TV
1029,52,s154,2025-07-28,6:28 PM,10:16 PM,3.8,Laptop
1030,16,s9,2025-09-20,10:45 PM,12:43 AM,1.97,Laptop
1031,29,s167,2025-10-14,11:03 PM,2:25 AM,3.37,Laptop
1032,91,s129,2024-02-06,11:52 PM,1:11 AM,1.32,TV
1033,39,s16,2025-03-14,2:50 AM,6:06 AM,3.27,Laptop
1034,55,s128,2024-07-28,8:05 AM,9:09 AM,1.07,Mobile
1035,23,s75,2025-02-20,6:30 PM,9:00 PM,2.5,TV
1036,25,s123,2024-08-03,11:11 PM,3:05 AM,3.9,Mobile
1037,28,s132,2024-08-30,4:39 AM,7:33 AM,2.9,TV
1038,88,s74,2025-08-05,9:09 AM,12:46 PM,3.62,Laptop
1039,36,s177,2024-11-12,9:41 AM,12:00 PM,2.32,Mobile
1040,75,s14,2024-08-03,5:41 AM,6:50 AM,1.15,Tablet
1041,14,s13,2025-02-03,3:04 AM,5:09 AM,2.08,Tablet
1042,58,s185,2024-05-03,5:23 PM,7:11 PM,1.8,Tablet
1043,23,s63,2025-01-23,8:52 AM,11:43 AM,2.85,Mobile
1044,93,s61,2025-04-08,10:37 AM,1:25 PM,2.8,Tablet
1045,79,s122,2024-08-05,7:17 AM,8:35 AM,1.3,Mobile
1046,34,s131,2024-09-24,12:08 AM,3:59 AM,3.85,Mobile
1047,42,s113,2024-09-14,5:58 PM,7:03 PM,1.08,Tablet
1048,42,s95,2024-12-11,6:09 AM,8:42 AM,2.55,Mobile
1049,32,s72,2024-12-05,11:11 PM,12:40 AM,1.48,Mobile
1050,69,s46,2025-10-13,4:53 PM,8:17 PM,3.4,Mobile
1051,22,s148,2025-07-17,6:19 PM,9:21 PM,3.03,Laptop
1052,4,s107,2025-01-28,12:20 AM,1:29 AM,1.15,Tablet
1053,73,s131,2024-09-17,1:04 AM,2:29 AM,1.42,TV
1054,100,s141,2025-09-18,6:50 AM,10:05 AM,3.25,Tablet
1055,12,s147,2025-05-14,10:40 PM,1:55 AM,3.25,Mobile
1056,45,s93,2025-02-01,1:37 AM,4:48 AM,3.18,Laptop
1057,21,s151,2024-09-06,2:01 AM,4:45 AM,2.73,Laptop
1058,9,s163,2024-11-02,6:25 AM,8:33 AM,2.13,Laptop
1059,9,s186,2025-05-31,10:24 AM,12:38 PM,2.23,TV
1060,60,s114,2024-12-20,8:23 AM,9:26 AM,1.05,Laptop
1061,18,s15,2024-07-29,4:12 AM,5:15 AM,1.05,Tablet
1062,87,s94,2025-07-23,5:29 AM,8:28 AM,2.98,Tablet
1063,81,s182,2025-09-11,4:43 AM,6:11 AM,1.47,TV
1064,31,s48,2025-07-23,3:09 AM,4:27 AM,1.3,Mobile
1065,34,s89,2024-06-24,4:00 AM,5:33 AM,1.55,TV
1066,6,s101,2025-01-26,12:18 AM,3:43 AM,3.42,Mobile
1067,32,s176,2025-07-15,8:58 PM,10:32 PM,1.57,Mobile
1068,93,s114,2024-04-25,8:01 PM,10:01 PM,2,Laptop
1069,83,s14,2024-09-11,5:22 PM,8:32 PM,3.17,Mobile
1070,3,s160,2024-08-16,9:14 AM,1:05 PM,3.85,Laptop
1071,86,s59,2024-02-21,12:11 AM,2:58 AM,2.78,Mobile
1072,33,s146,2024-10-13,11:44 PM,1:42 AM,1.97,Tablet
1073,83,s88,2024-06-07,1:22 AM,2:56 AM,1.57,Tablet
1074,79,s158,2025-02-18,2:12 AM,3:16 AM,1.07,Laptop
1075,92,s115,2024-10-13,12:03 AM,3:56 AM,3.88,Laptop
1076,100,s17,2024-11-27,10:23 AM,12:19 PM,1.93,Mobile
1077,54,s111,2024-10-29,9:52 AM,1:14 PM,3.37,Laptop
1078,91,s133,2024-06-27,5:54 AM,6:57 AM,1.05,Mobile
1079,12,s5,2024-01-07,9:34 AM,12:33 PM,2.98,Laptop
1080,90,s105,2024-01-22,2:46 PM,5:44 PM,2.97,Mobile
1081,51,s33,2025-09-05,3:10 PM,5:53 PM,2.72,Tablet
1082,82,s70,2024-05-19,4:09 AM,7:13 AM,3.07,Mobile
1083,67,s48,2024-01-21,5:05 PM,6:15 PM,1.17,Mobile
1084,92,s199,2025-03-15,7:24 AM,10:55 AM,3.52,Mobile
1085,100,s29,2024-05-09,6:24 AM,8:53 AM,2.48,TV
1086,84,s166,2025-08-23,12:52 PM,4:18 PM,3.43,Tablet
1087,36,s92,2025-03-14,5:07 AM,8:07 AM,3,Tablet
1088,38,s178,2024-12-27,7:14 PM,9:18 PM,2.07,Laptop
1089,89,s37,2024-03-06,10:59 AM,2:00 PM,3.02,Mobile
1090,80,s21,2025-02-06,5:34 PM,7:19 PM,1.75,Laptop
1091,36,s110,2024-07-05,3:57 PM,5:34 PM,1.62,TV
1092,21,s168,2025-05-07,12:24 AM,2:41 AM,2.28,Tablet
1093,10,s87,2024-11-19,1:43 AM,5:23 AM,3.67,Tablet
1094,40,s63,2025-10-23,4:32 PM,7:48 PM,3.27,TV
1095,68,s189,2024-04-27,10:12 PM,1:34 AM,3.37,TV
1096,35,s65,2025-05-22,1:35 PM,2:55 PM,1.33,Tablet
1097,6,s109,2024-09-29,12:21 PM,3:00 PM,2.65,Laptop
1098,9,s14,2025-01-02,10:41 PM,12:20 AM,1.65,Tablet
1099,57,s175,2025-06-27,1:08 PM,3:23 PM,2.25,TV
1100,14,s139,2025-07-23,11:35 PM,12:53 AM,1.3,Laptop
1101,72,s27,2024-01-28,9:01 PM,11:07 PM,2.1,Tablet
1102,51,s108,2025-03-16,10:35 PM,11:35 PM,1,Mobile
1103,16,s16,2025-07-21,9:16 PM,11:17 PM,2.02,Mobile
1104,80,s92,2024-07-29,5:03 AM,7:29 AM,2.43,TV
1105,39,s77,2025-08-16,6:11 PM,9:25 PM,3.23,TV
1106,6,s166,2024-03-21,3:31 PM,6:23 PM,2.87,Mobile
1107,55,s1,2025-02-28,8:48 PM,11:20 PM,2.53,Mobile
1108,48,s142,2025-04-16,1:16 AM,2:30 AM,1.23,TV
1109,8,s13,2024-06-11,3:35 AM,6:51 AM,3.27,Laptop
1110,65,s10,2024-06-22,5:32 AM,7:19 AM,1.78,TV
1111,25,s115,2024-07-03,12:19 AM,1:39 AM,1.33,Mobile
1112,37,s16,2024-05-08,6:40 PM,7:51 PM,1.18,Tablet
1113,59,s132,2025-02-02,1:32 PM,3:33 PM,2.02,TV
1114,37,s163,2024-08-05,7:48 PM,8:56 PM,1.13,TV
1115,22,s155,2024-12-11,10:44 AM,1:47 PM,3.05,Tablet
1116,57,s171,2025-10-05,4:56 AM,8:08 AM,3.2,Laptop
1117,72,s187,2024-07-28,2:22 PM,4:14 PM,1.87,Tablet
1118,86,s40,2024-08-05,11:36 PM,1:25 AM,1.82,Laptop
1119,7,s50,2024-10-11,10:26 AM,1:13 PM,2.78,Mobile
1120,96,s125,2024-07-25,6:57 AM,9:31 AM,2.57,Tablet
1121,60,s22,2024-10-12,10:39 PM,12:53 AM,2.23,TV
1122,32,s28,2025-10-01,10:12 PM,1:12 AM,3,Tablet
1123,11,s190,2024-08-06,10:27 PM,1:38 AM,3.18,TV
1124,6,s193,2024-07-15,2:07 AM,4:22 AM,2.25,Mobile
1125,19,s138,2025-05-19,9:03 AM,11:21 AM,2.3,TV
1126,55,s42,2024-09-10,12:40 PM,1:53 PM,1.22,Mobile
1127,43,s81,2025-10-18,5:20 AM,9:19 AM,3.98,Laptop
1128,35,s114,2024-11-17,9:53 PM,1:51 AM,3.97,Laptop
1129,97,s73,2024-09-12,5:21 PM,6:22 PM,1.02,TV
1130,52,s143,2025-05-14,3:31 PM,6:57 PM,3.43,Laptop
1131,96,s175,2025-05-26,2:52 PM,5:00 PM,2.13,TV
1132,22,s39,2025-04-23,11:31 PM,2:58 AM,3.45,TV
1133,16,s117,2025-07-14,8:49 AM,12:20 PM,3.52,Tablet
1134,36,s153,2024-04-27,2:42 PM,4:29 PM,1.78,Laptop
1135,9,s21,2024-10-06,1:49 AM,2:52 AM,1.05,Tablet
1136,7,s169,2024-12-08,3:29 PM,5:54 PM,2.42,Mobile
1137,40,s116,2024-03-25,8:25 AM,11:03 AM,2.63,TV
1138,43,s35,2025-08-13,10:15 AM,11:58 AM,1.72,Laptop
1139,99,s199,2024-02-27,11:31 AM,1:27 PM,1.93,TV
1140,27,s7,2025-04-01,11:28 AM,2:58 PM,3.5,TV
1141,72,s147,2024-03-02,2:21 AM,4:17 AM,1.93,Tablet
1142,30,s137,2024-11-24,10:28 PM,11:50 PM,1.37,Mobile
1143,12,s100,2024-09-23,1:17 PM,5:10 PM,3.88,TV
